Samples	Data Label	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I	SBS96J	SBS96K
TCGA-Z7-A8R6-01	BRCA	0.056074766355140186	0.028037383177570093	0.0	0.35514018691588783	0.0	0.16822429906542055	0.04672897196261682	0.07476635514018691	0.24299065420560748	0.018691588785046728	0.009345794392523364
TCGA-05-4244-01	LUNG	0.0038461538461538464	0.03461538461538462	0.4807692307692308	0.03461538461538462	0.24615384615384617	0.05	0.06153846153846154	0.0	0.026923076923076925	0.06153846153846154	0.0
TCGA-05-4249-01	LUNG	0.046753246753246755	0.023376623376623377	0.5116883116883116	0.02077922077922078	0.18181818181818182	0.02077922077922078	0.07792207792207792	0.01818181818181818	0.07012987012987013	0.02857142857142857	0.0
TCGA-05-4250-01	LUNG	0.03225806451612903	0.07373271889400922	0.44930875576036866	0.07142857142857142	0.15207373271889402	0.03917050691244239	0.018433179723502304	0.016129032258064516	0.07603686635944701	0.06451612903225806	0.0069124423963133645
TCGA-05-4382-01	LUNG	0.012796208530805687	0.03933649289099526	0.671090047393365	0.053554502369668244	0.10900473933649289	0.013270142180094787	0.016113744075829384	0.002369668246445498	0.06303317535545024	0.010900473933649289	0.008530805687203791
TCGA-05-4384-01	LUNG	0.04878048780487805	0.06707317073170732	0.4146341463414634	0.06097560975609756	0.20121951219512196	0.0975609756097561	0.0	0.0	0.036585365853658534	0.06707317073170732	0.006097560975609756
TCGA-05-4389-01	LUNG	0.0033783783783783786	0.06418918918918919	0.20945945945945946	0.16554054054054054	0.17229729729729729	0.08445945945945946	0.0472972972972973	0.04391891891891892	0.17229729729729729	0.02702702702702703	0.010135135135135136
TCGA-05-4390-01	LUNG	0.020172910662824207	0.07636887608069164	0.6426512968299711	0.008645533141210375	0.1484149855907781	0.0345821325648415	0.023054755043227664	0.0	0.021613832853025938	0.010086455331412104	0.01440922190201729
TCGA-05-4395-01	LUNG	0.04597701149425287	0.08908045977011494	0.3706896551724138	0.13505747126436782	0.020114942528735632	0.03735632183908046	0.034482758620689655	0.034482758620689655	0.19827586206896552	0.022988505747126436	0.011494252873563218
TCGA-05-4396-01	LUNG	0.023952095808383235	0.0688622754491018	0.44011976047904194	0.06287425149700598	0.31137724550898205	0.059880239520958084	0.0	0.011976047904191617	0.014970059880239521	0.0	0.005988023952095809
TCGA-05-4397-01	LUNG	0.016683022571148183	0.06280667320902845	0.4151128557409225	0.07065750736015702	0.20902845927379785	0.02453385672227674	0.0009813542688910696	0.017664376840039256	0.11285574092247301	0.05299313052011776	0.016683022571148183
TCGA-05-4398-01	LUNG	0.017241379310344827	0.05064655172413793	0.49137931034482757	0.0668103448275862	0.1713362068965517	0.04525862068965517	0.023706896551724137	0.003232758620689655	0.07112068965517242	0.0334051724137931	0.02586206896551724
TCGA-05-4402-01	LUNG	0.025806451612903226	0.04516129032258064	0.012903225806451613	0.2064516129032258	0.12903225806451613	0.0	0.03870967741935484	0.04516129032258064	0.43870967741935485	0.05806451612903226	0.0
TCGA-05-4403-01	LUNG	0.041666666666666664	0.1130952380952381	0.3333333333333333	0.017857142857142856	0.125	0.1130952380952381	0.14285714285714285	0.023809523809523808	0.041666666666666664	0.041666666666666664	0.005952380952380952
TCGA-05-4405-01	LUNG	0.03112033195020747	0.06016597510373444	0.49377593360995853	0.004149377593360996	0.18672199170124482	0.03941908713692946	0.04564315352697095	0.01867219917012448	0.056016597510373446	0.04771784232365145	0.016597510373443983
TCGA-05-4410-01	LUNG	0.01483679525222552	0.037833827893175076	0.5348664688427299	0.06305637982195846	0.19213649851632048	0.0	0.03560830860534125	0.01112759643916914	0.07270029673590504	0.03412462908011869	0.00370919881305638
TCGA-05-4415-01	LUNG	0.012	0.1	0.564	0.02	0.18	0.052	0.004	0.0	0.028	0.036	0.004
TCGA-05-4417-01	LUNG	0.0	0.048295454545454544	0.5369318181818182	0.022727272727272728	0.2556818181818182	0.017045454545454544	0.05113636363636364	0.0	0.022727272727272728	0.03977272727272727	0.005681818181818182
TCGA-05-4418-01	LUNG	0.04491017964071856	0.12874251497005987	0.4491017964071856	0.038922155688622756	0.17365269461077845	0.04790419161676647	0.0	0.0	0.03592814371257485	0.07784431137724551	0.0029940119760479044
TCGA-05-4420-01	LUNG	0.008086253369272238	0.0862533692722372	0.5309973045822103	0.03234501347708895	0.1725067385444744	0.04851752021563342	0.0	0.02425876010781671	0.03234501347708895	0.05929919137466307	0.005390835579514825
TCGA-05-4422-01	LUNG	0.07407407407407407	0.0	0.12962962962962962	0.25925925925925924	0.16666666666666666	0.037037037037037035	0.09259259259259259	0.1111111111111111	0.12962962962962962	0.0	0.0
TCGA-05-4424-01	LUNG	0.02774694783573807	0.03218645948945616	0.5560488346281909	0.038845726970033294	0.13762486126526083	0.004439511653718091	0.04328523862375139	0.016648168701442843	0.10321864594894561	0.03218645948945616	0.00776914539400666
TCGA-05-4425-01	LUNG	0.09433962264150944	0.0	0.0	0.0	0.1509433962264151	0.41509433962264153	0.2641509433962264	0.0	0.03773584905660377	0.0	0.03773584905660377
TCGA-05-4426-01	LUNG	0.0	0.05454545454545454	0.10909090909090909	0.09090909090909091	0.10909090909090909	0.14545454545454545	0.32727272727272727	0.01818181818181818	0.07272727272727272	0.07272727272727272	0.0
TCGA-05-4427-01	LUNG	0.0176	0.0592	0.5416	0.0256	0.204	0.008	0.0328	0.0064	0.0488	0.0192	0.0368
TCGA-05-4430-01	LUNG	0.020527859237536656	0.03812316715542522	0.5483870967741935	0.017595307917888565	0.2404692082111437	0.05278592375366569	0.0	0.011730205278592375	0.0469208211143695	0.01466275659824047	0.008797653958944282
TCGA-05-4432-01	LUNG	0.02390438247011952	0.08366533864541832	0.49667994687915007	0.021248339973439574	0.20717131474103587	0.03054448871181939	0.02390438247011952	0.0026560424966799467	0.03718459495351926	0.055776892430278883	0.017264276228419653
TCGA-05-4433-01	LUNG	0.0	0.0	0.0	0.0	0.08888888888888889	0.3111111111111111	0.4444444444444444	0.022222222222222223	0.06666666666666667	0.06666666666666667	0.0
TCGA-05-4434-01	LUNG	0.0847457627118644	0.0847457627118644	0.0	0.03389830508474576	0.1864406779661017	0.05084745762711865	0.13559322033898305	0.13559322033898305	0.13559322033898305	0.15254237288135594	0.0
TCGA-05-5420-01	LUNG	0.05172413793103448	0.09482758620689655	0.3448275862068966	0.034482758620689655	0.1896551724137931	0.05172413793103448	0.15517241379310345	0.017241379310344827	0.017241379310344827	0.04310344827586207	0.0
TCGA-05-5423-01	LUNG	0.016042780748663103	0.0213903743315508	0.5080213903743316	0.0748663101604278	0.10160427807486631	0.06951871657754011	0.10695187165775401	0.0	0.053475935828877004	0.0481283422459893	0.0
TCGA-05-5425-01	LUNG	0.02086230876216968	0.08066759388038942	0.5326842837273992	0.0	0.17246175243393602	0.03337969401947149	0.008344923504867872	0.016689847009735744	0.06815020862308763	0.03894297635605007	0.027816411682892908
TCGA-05-5428-01	LUNG	0.035789473684210524	0.05473684210526316	0.4589473684210526	0.1957894736842105	0.04421052631578947	0.023157894736842106	0.037894736842105266	0.0	0.14105263157894737	0.0	0.008421052631578947
TCGA-05-5429-01	LUNG	0.022727272727272728	0.0	0.0	0.11363636363636363	0.11363636363636363	0.29545454545454547	0.3181818181818182	0.09090909090909091	0.022727272727272728	0.0	0.022727272727272728
TCGA-05-5715-01	LUNG	0.046357615894039736	0.0	0.046357615894039736	0.16556291390728478	0.08609271523178808	0.11920529801324503	0.059602649006622516	0.0728476821192053	0.40397350993377484	0.0	0.0
TCGA-35-3615-01	LUNG	0.04794520547945205	0.0	0.363013698630137	0.22602739726027396	0.04794520547945205	0.0958904109589041	0.00684931506849315	0.0273972602739726	0.14383561643835616	0.00684931506849315	0.03424657534246575
TCGA-35-4122-01	LUNG	0.0412621359223301	0.06553398058252427	0.308252427184466	0.050970873786407765	0.2621359223300971	0.043689320388349516	0.0048543689320388345	0.0048543689320388345	0.08495145631067962	0.11407766990291263	0.019417475728155338
TCGA-35-4123-01	LUNG	0.032520325203252036	0.05420054200542006	0.5799457994579946	0.0	0.21951219512195122	0.04607046070460705	0.0	0.01084010840108401	0.04607046070460705	0.0	0.01084010840108401
TCGA-35-5375-01	LUNG	0.0248565965583174	0.040152963671128104	0.384321223709369	0.04397705544933078	0.25812619502868067	0.06118546845124283	0.0076481835564053535	0.0057361376673040155	0.06692160611854685	0.0745697896749522	0.032504780114722756
TCGA-38-4625-01	LUNG	0.022222222222222223	0.032679738562091505	0.6065359477124183	0.09934640522875816	0.10326797385620914	0.00784313725490196	0.023529411764705882	0.006535947712418301	0.09411764705882353	0.00130718954248366	0.00261437908496732
TCGA-38-4626-01	LUNG	0.024615384615384615	0.052307692307692305	0.6153846153846154	0.021538461538461538	0.2	0.012307692307692308	0.0	0.0	0.052307692307692305	0.0	0.021538461538461538
TCGA-38-4627-01	LUNG	0.027777777777777776	0.1388888888888889	0.1388888888888889	0.0	0.0	0.0	0.25	0.19444444444444445	0.05555555555555555	0.16666666666666666	0.027777777777777776
TCGA-38-4628-01	LUNG	0.04697986577181208	0.020134228187919462	0.2348993288590604	0.040268456375838924	0.2550335570469799	0.06711409395973154	0.1610738255033557	0.040268456375838924	0.10067114093959731	0.020134228187919462	0.013422818791946308
TCGA-38-4629-01	LUNG	0.025714285714285714	0.11428571428571428	0.36	0.08285714285714285	0.21428571428571427	0.06	0.025714285714285714	0.005714285714285714	0.06285714285714286	0.022857142857142857	0.025714285714285714
TCGA-38-4630-01	LUNG	0.04242424242424243	0.05454545454545454	0.10909090909090909	0.1696969696969697	0.024242424242424242	0.06666666666666667	0.18181818181818182	0.08484848484848485	0.24848484848484848	0.0	0.01818181818181818
TCGA-38-4631-01	LUNG	0.016181229773462782	0.05501618122977346	0.6181229773462783	0.0010787486515641855	0.1941747572815534	0.0	0.045307443365695796	0.003236245954692557	0.034519956850053934	0.025889967637540454	0.006472491909385114
TCGA-38-4632-01	LUNG	0.0549618320610687	0.04580152671755725	0.49923664122137407	0.03358778625954199	0.21068702290076335	0.022900763358778626	0.021374045801526718	0.0	0.0366412213740458	0.061068702290076333	0.013740458015267175
TCGA-38-6178-01	LUNG	0.06593406593406594	0.08791208791208792	0.13186813186813187	0.10989010989010989	0.34065934065934067	0.06593406593406594	0.06593406593406594	0.03296703296703297	0.04395604395604396	0.03296703296703297	0.02197802197802198
TCGA-38-7271-01	LUNG	0.02586206896551724	0.09482758620689655	0.3706896551724138	0.04310344827586207	0.08620689655172414	0.04310344827586207	0.0	0.0	0.3275862068965517	0.008620689655172414	0.0
TCGA-38-A44F-01	LUNG	0.1111111111111111	0.1111111111111111	0.05555555555555555	0.05555555555555555	0.16666666666666666	0.05555555555555555	0.4444444444444444	0.0	0.0	0.0	0.0
TCGA-44-2655-01	LUNG	0.043859649122807015	0.05263157894736842	0.6535087719298246	0.021929824561403508	0.10964912280701754	0.043859649122807015	0.0	0.0	0.043859649122807015	0.008771929824561403	0.021929824561403508
TCGA-44-2656-01	LUNG	0.01606805293005671	0.07466918714555766	0.6351606805293005	0.007561436672967864	0.15122873345935728	0.0444234404536862	0.006616257088846881	0.01606805293005671	0.022684310018903593	0.017958412098298678	0.007561436672967864
TCGA-44-2657-01	LUNG	0.017241379310344827	0.02490421455938697	0.5689655172413793	0.04789272030651341	0.16091954022988506	0.0210727969348659	0.05363984674329502	0.019157088122605363	0.05938697318007663	0.02681992337164751	0.0
TCGA-44-2659-01	LUNG	0.013779527559055118	0.03740157480314961	0.6830708661417323	0.03937007874015748	0.11023622047244094	0.03937007874015748	0.051181102362204724	0.001968503937007874	0.013779527559055118	0.007874015748031496	0.001968503937007874
TCGA-44-2661-01	LUNG	0.0	0.18	0.04	0.08	0.28	0.04	0.1	0.08	0.06	0.06	0.08
TCGA-44-2662-01	LUNG	0.048507462686567165	0.0037313432835820895	0.14925373134328357	0.20149253731343283	0.08582089552238806	0.018656716417910446	0.014925373134328358	0.03731343283582089	0.373134328358209	0.026119402985074626	0.041044776119402986
TCGA-44-2665-01	LUNG	0.0	0.01639344262295082	0.01639344262295082	0.19672131147540983	0.11475409836065574	0.01639344262295082	0.29508196721311475	0.03278688524590164	0.11475409836065574	0.19672131147540983	0.0
TCGA-44-2666-01	LUNG	0.023255813953488372	0.0	0.0	0.09302325581395349	0.16279069767441862	0.11627906976744186	0.16279069767441862	0.046511627906976744	0.09302325581395349	0.2558139534883721	0.046511627906976744
TCGA-44-2668-01	LUNG	0.013544018058690745	0.024830699774266364	0.5146726862302483	0.09480812641083522	0.20993227990970656	0.006772009029345372	0.020316027088036117	0.01580135440180587	0.07900677200902935	0.020316027088036117	0.0
TCGA-44-3396-01	LUNG	0.02040816326530612	0.00816326530612245	0.19591836734693877	0.2163265306122449	0.14285714285714285	0.07346938775510205	0.08163265306122448	0.0326530612244898	0.2163265306122449	0.00816326530612245	0.004081632653061225
TCGA-44-3398-01	LUNG	0.0	0.0	0.3387096774193548	0.14112903225806453	0.16532258064516128	0.07661290322580645	0.0	0.028225806451612902	0.16532258064516128	0.0846774193548387	0.0
TCGA-44-3917-01	LUNG	0.029197080291970802	0.16423357664233576	0.4562043795620438	0.0036496350364963502	0.17153284671532848	0.032846715328467155	0.032846715328467155	0.0072992700729927005	0.10218978102189781	0.0	0.0
TCGA-44-3918-01	LUNG	0.021168501270110076	0.03302286198137172	0.6706181202370872	0.023708721422523286	0.12277730736663844	0.017781541066892465	0.012701100762066046	0.010160880609652836	0.06519898391193904	0.02032176121930567	0.002540220152413209
TCGA-44-3919-01	LUNG	0.07246376811594203	0.15942028985507245	0.028985507246376812	0.028985507246376812	0.18840579710144928	0.08695652173913043	0.0	0.07246376811594203	0.2463768115942029	0.11594202898550725	0.0
TCGA-44-4112-01	LUNG	0.029556650246305417	0.031198686371100164	0.5336617405582923	0.07389162561576355	0.09195402298850575	0.024630541871921183	0.04597701149425287	0.0180623973727422	0.12807881773399016	0.022988505747126436	0.0
TCGA-44-5643-01	LUNG	0.043209876543209874	0.07407407407407407	0.22839506172839505	0.08024691358024691	0.16049382716049382	0.0	0.18518518518518517	0.09876543209876543	0.09876543209876543	0.030864197530864196	0.0
TCGA-44-5644-01	LUNG	0.010247651579846286	0.04867634500426986	0.5969257045260461	0.018787361229718188	0.18104184457728437	0.01964133219470538	0.03159692570452605	0.012809564474807857	0.04269854824935952	0.028181041844577284	0.009393680614859094
TCGA-44-5645-01	LUNG	0.06818181818181818	0.0	0.022727272727272728	0.0	0.22727272727272727	0.0	0.36363636363636365	0.0	0.0	0.2727272727272727	0.045454545454545456
TCGA-44-6144-01	LUNG	0.02112676056338028	0.05985915492957746	0.4647887323943662	0.028169014084507043	0.18309859154929578	0.017605633802816902	0.06338028169014084	0.017605633802816902	0.06690140845070422	0.056338028169014086	0.02112676056338028
TCGA-44-6145-01	LUNG	0.012755102040816327	0.025510204081632654	0.6428571428571429	0.030612244897959183	0.19642857142857142	0.00510204081632653	0.025510204081632654	0.002551020408163265	0.015306122448979591	0.02040816326530612	0.02295918367346939
TCGA-44-6146-01	LUNG	0.2127659574468085	0.0	0.10638297872340426	0.0	0.02127659574468085	0.0851063829787234	0.425531914893617	0.0	0.0	0.1276595744680851	0.02127659574468085
TCGA-44-6147-01	LUNG	0.09316770186335403	0.024844720496894408	0.5838509316770186	0.006211180124223602	0.15527950310559005	0.037267080745341616	0.049689440993788817	0.0	0.037267080745341616	0.0	0.012422360248447204
TCGA-44-6148-01	LUNG	0.25	0.0	0.125	0.0	0.0	0.375	0.0	0.0	0.0	0.25	0.0
TCGA-44-6774-01	LUNG	0.024324324324324326	0.02702702702702703	0.6810810810810811	0.008108108108108109	0.1972972972972973	0.002702702702702703	0.02702702702702703	0.0	0.016216216216216217	0.013513513513513514	0.002702702702702703
TCGA-44-6775-01	LUNG	0.0	0.16279069767441862	0.20930232558139536	0.08139534883720931	0.1744186046511628	0.06976744186046512	0.023255813953488372	0.05813953488372093	0.05813953488372093	0.16279069767441862	0.0
TCGA-44-6776-01	LUNG	0.01593625498007968	0.05976095617529881	0.5577689243027888	0.02390438247011952	0.17928286852589642	0.04780876494023904	0.0	0.03187250996015936	0.027888446215139442	0.055776892430278883	0.0
TCGA-44-6777-01	LUNG	0.04384133611691023	0.07724425887265135	0.3966597077244259	0.12108559498956159	0.12526096033402923	0.04801670146137787	0.012526096033402923	0.022964509394572025	0.11899791231732777	0.031315240083507306	0.0020876826722338203
TCGA-44-6778-01	LUNG	0.002053388090349076	0.07597535934291581	0.4989733059548255	0.030800821355236138	0.2587268993839836	0.03696098562628337	0.012320328542094456	0.01026694045174538	0.02053388090349076	0.03490759753593429	0.018480492813141684
TCGA-44-6779-01	LUNG	0.016	0.064	0.36	0.088	0.104	0.032	0.248	0.0	0.032	0.032	0.024
TCGA-44-7659-01	LUNG	0.04371584699453552	0.060109289617486336	0.4808743169398907	0.01639344262295082	0.18032786885245902	0.03825136612021858	0.0	0.0	0.06557377049180328	0.09836065573770492	0.01639344262295082
TCGA-44-7660-01	LUNG	0.0042643923240938165	0.09594882729211088	0.3006396588486141	0.0	0.32196162046908317	0.053304904051172705	0.0	0.014925373134328358	0.09168443496801706	0.1044776119402985	0.01279317697228145
TCGA-44-7661-01	LUNG	0.011695906432748537	0.0935672514619883	0.4327485380116959	0.04093567251461988	0.1695906432748538	0.014619883040935672	0.02046783625730994	0.02631578947368421	0.17251461988304093	0.017543859649122806	0.0
TCGA-44-7662-01	LUNG	0.03636363636363636	0.03776223776223776	0.5202797202797202	0.04895104895104895	0.16223776223776223	0.016783216783216783	0.022377622377622378	0.008391608391608392	0.08111888111888112	0.04895104895104895	0.016783216783216783
TCGA-44-7667-01	LUNG	0.0069084628670120895	0.0690846286701209	0.5198618307426598	0.02936096718480138	0.21761658031088082	0.024179620034542316	0.06735751295336788	0.0	0.025906735751295335	0.013816925734024179	0.025906735751295335
TCGA-44-7669-01	LUNG	0.035650623885918005	0.058823529411764705	0.4919786096256685	0.0	0.24420677361853832	0.026737967914438502	0.0285204991087344	0.0053475935828877	0.03208556149732621	0.06060606060606061	0.016042780748663103
TCGA-44-7670-01	LUNG	0.03073463268365817	0.041979010494752625	0.5869565217391305	0.04872563718140929	0.11694152923538231	0.024737631184407798	0.005247376311844078	0.013493253373313344	0.0944527736131934	0.013493253373313344	0.023238380809595203
TCGA-44-7671-01	LUNG	0.01718213058419244	0.11683848797250859	0.41924398625429554	0.020618556701030927	0.2542955326460481	0.058419243986254296	0.0	0.044673539518900345	0.041237113402061855	0.027491408934707903	0.0
TCGA-44-7672-01	LUNG	0.030456852791878174	0.02030456852791878	0.4619289340101523	0.05583756345177665	0.3299492385786802	0.015228426395939087	0.0	0.050761421319796954	0.015228426395939087	0.02030456852791878	0.0
TCGA-44-8117-01	LUNG	0.013978494623655914	0.03763440860215054	0.6505376344086021	0.01827956989247312	0.13655913978494624	0.030107526881720432	0.03225806451612903	0.005376344086021506	0.03655913978494624	0.034408602150537634	0.004301075268817204
TCGA-44-8119-01	LUNG	0.019404915912031046	0.04398447606727038	0.5097024579560155	0.019404915912031046	0.2276843467011643	0.05821474773609314	0.031047865459249677	0.01034928848641656	0.02457956015523933	0.042690815006468305	0.0129366106080207
TCGA-44-8120-01	LUNG	0.009395973154362415	0.05503355704697987	0.6375838926174496	0.032214765100671144	0.15704697986577182	0.016107382550335572	0.032214765100671144	0.0	0.028187919463087248	0.032214765100671144	0.0
TCGA-44-A479-01	LUNG	0.021220159151193633	0.023872679045092837	0.6551724137931034	0.03713527851458886	0.11671087533156499	0.058355437665782495	0.0	0.010610079575596816	0.03713527851458886	0.03713527851458886	0.002652519893899204
TCGA-44-A47A-01	LUNG	0.04059040590405904	0.06273062730627306	0.1992619926199262	0.055350553505535055	0.15129151291512916	0.04797047970479705	0.05904059040590406	0.06273062730627306	0.30996309963099633	0.01107011070110701	0.0
TCGA-44-A47B-01	LUNG	0.08333333333333333	0.0	0.18333333333333332	0.06666666666666667	0.18333333333333332	0.2833333333333333	0.11666666666666667	0.016666666666666666	0.0	0.03333333333333333	0.03333333333333333
TCGA-44-A47F-01	LUNG	0.061946902654867256	0.061946902654867256	0.17699115044247787	0.11504424778761062	0.21238938053097345	0.1504424778761062	0.09734513274336283	0.0	0.09734513274336283	0.017699115044247787	0.008849557522123894
TCGA-44-A47G-01	LUNG	0.0891089108910891	0.039603960396039604	0.18811881188118812	0.06930693069306931	0.2079207920792079	0.039603960396039604	0.12871287128712872	0.019801980198019802	0.1485148514851485	0.039603960396039604	0.0297029702970297
TCGA-44-A4SS-01	LUNG	0.020202020202020204	0.08249158249158249	0.4377104377104377	0.037037037037037035	0.20202020202020202	0.018518518518518517	0.026936026936026935	0.008417508417508417	0.09259259259259259	0.05387205387205387	0.020202020202020204
TCGA-44-A4SU-01	LUNG	0.026737967914438502	0.0855614973262032	0.3582887700534759	0.026737967914438502	0.25133689839572193	0.13368983957219252	0.0	0.026737967914438502	0.0213903743315508	0.06417112299465241	0.0053475935828877
TCGA-49-4486-01	LUNG	0.08450704225352113	0.014084507042253521	0.11267605633802817	0.17370892018779344	0.06572769953051644	0.0	0.06572769953051644	0.018779342723004695	0.4131455399061033	0.023474178403755867	0.028169014084507043
TCGA-49-4487-01	LUNG	0.02546296296296296	0.05555555555555555	0.4583333333333333	0.041666666666666664	0.2337962962962963	0.009259259259259259	0.0023148148148148147	0.020833333333333332	0.11574074074074074	0.02546296296296296	0.011574074074074073
TCGA-49-4488-01	LUNG	0.013623978201634877	0.02997275204359673	0.6076294277929155	0.07629427792915532	0.10354223433242507	0.035422343324250684	0.0	0.0027247956403269754	0.04632152588555858	0.04632152588555858	0.03814713896457766
TCGA-49-4490-01	LUNG	0.0	0.058823529411764705	0.0	0.1323529411764706	0.22058823529411764	0.2647058823529412	0.014705882352941176	0.08823529411764706	0.14705882352941177	0.07352941176470588	0.0
TCGA-49-4494-01	LUNG	0.0	0.09051724137931035	0.4698275862068966	0.034482758620689655	0.25862068965517243	0.04741379310344827	0.05603448275862069	0.004310344827586207	0.03879310344827586	0.0	0.0
TCGA-49-4501-01	LUNG	0.0	0.05555555555555555	0.0	0.19444444444444445	0.125	0.375	0.09722222222222222	0.09722222222222222	0.041666666666666664	0.013888888888888888	0.0
TCGA-49-4505-01	LUNG	0.0	0.025547445255474453	0.48175182481751827	0.058394160583941604	0.18613138686131386	0.08759124087591241	0.06204379562043796	0.01824817518248175	0.04744525547445255	0.01824817518248175	0.014598540145985401
TCGA-49-4506-01	LUNG	0.02142857142857143	0.04285714285714286	0.45	0.05	0.18571428571428572	0.11428571428571428	0.0	0.014285714285714285	0.007142857142857143	0.11428571428571428	0.0
TCGA-49-4507-01	LUNG	0.04417670682730924	0.020080321285140562	0.3333333333333333	0.10040160642570281	0.17670682730923695	0.004016064257028112	0.11646586345381527	0.05220883534136546	0.11244979919678715	0.008032128514056224	0.0321285140562249
TCGA-49-4510-01	LUNG	0.06060606060606061	0.015151515151515152	0.25757575757575757	0.0	0.21212121212121213	0.030303030303030304	0.0	0.030303030303030304	0.09090909090909091	0.30303030303030304	0.0
TCGA-49-4512-01	LUNG	0.05454545454545454	0.0	0.12727272727272726	0.05454545454545454	0.10909090909090909	0.05454545454545454	0.41818181818181815	0.03636363636363636	0.05454545454545454	0.03636363636363636	0.05454545454545454
TCGA-49-4514-01	LUNG	0.06537530266343826	0.012106537530266344	0.3704600484261501	0.1234866828087167	0.13317191283292978	0.026634382566585957	0.048426150121065374	0.03631961259079903	0.17191283292978207	0.012106537530266344	0.0
TCGA-49-6742-01	LUNG	0.062146892655367235	0.022598870056497175	0.12146892655367232	0.22598870056497175	0.05367231638418079	0.0423728813559322	0.04519774011299435	0.04519774011299435	0.24293785310734464	0.0	0.1384180790960452
TCGA-49-6743-01	LUNG	0.03492063492063492	0.06666666666666667	0.3671957671957672	0.12169312169312169	0.13544973544973546	0.0	0.050793650793650794	0.006349206349206349	0.14603174603174604	0.0582010582010582	0.012698412698412698
TCGA-49-6744-01	LUNG	0.03508771929824561	0.06666666666666667	0.5859649122807018	0.007017543859649123	0.22456140350877193	0.0	0.02456140350877193	0.010526315789473684	0.031578947368421054	0.014035087719298246	0.0
TCGA-49-6745-01	LUNG	0.12352941176470589	0.0	0.0	0.21176470588235294	0.11764705882352941	0.17647058823529413	0.029411764705882353	0.0058823529411764705	0.31176470588235294	0.023529411764705882	0.0
TCGA-49-6761-01	LUNG	0.02032520325203252	0.08536585365853659	0.25203252032520324	0.21544715447154472	0.06097560975609756	0.08943089430894309	0.02032520325203252	0.0	0.1991869918699187	0.04065040650406504	0.016260162601626018
TCGA-49-6767-01	LUNG	0.016835016835016835	0.04882154882154882	0.5740740740740741	0.025252525252525252	0.17676767676767677	0.03198653198653199	0.010101010101010102	0.005050505050505051	0.05387205387205387	0.05218855218855219	0.005050505050505051
TCGA-49-AAQV-01	LUNG	0.011363636363636364	0.07954545454545454	0.03409090909090909	0.125	0.19318181818181818	0.10227272727272728	0.03409090909090909	0.0	0.36363636363636365	0.056818181818181816	0.0
TCGA-49-AAR0-01	LUNG	0.06818181818181818	0.017045454545454544	0.3522727272727273	0.05113636363636364	0.2215909090909091	0.09659090909090909	0.0	0.05113636363636364	0.07386363636363637	0.011363636363636364	0.056818181818181816
TCGA-49-AAR2-01	LUNG	0.022540983606557378	0.06762295081967214	0.6659836065573771	0.0	0.13524590163934427	0.010245901639344262	0.040983606557377046	0.004098360655737705	0.0389344262295082	0.006147540983606557	0.00819672131147541
TCGA-49-AAR3-01	LUNG	0.0	0.05263157894736842	0.391812865497076	0.04678362573099415	0.18128654970760233	0.07017543859649122	0.04678362573099415	0.03508771929824561	0.06432748538011696	0.10526315789473684	0.005847953216374269
TCGA-49-AAR4-01	LUNG	0.037921348314606744	0.08146067415730338	0.5098314606741573	0.06460674157303371	0.16292134831460675	0.0	0.009831460674157303	0.023876404494382022	0.10112359550561797	0.004213483146067416	0.004213483146067416
TCGA-49-AAR9-01	LUNG	0.02103960396039604	0.05198019801980198	0.6175742574257426	0.008663366336633664	0.21905940594059406	0.008663366336633664	0.03094059405940594	0.022277227722772276	0.019801980198019802	0.0	0.0
TCGA-49-AARE-01	LUNG	0.022740873728306403	0.05206463195691203	0.6217833632555356	0.038300418910831836	0.15858767205266308	0.03052064631956912	0.0	0.004189108318372232	0.03949730700179533	0.028126870137642132	0.004189108318372232
TCGA-49-AARN-01	LUNG	0.0203862660944206	0.0407725321888412	0.29506437768240346	0.20064377682403434	0.12124463519313304	0.0	0.0	0.0	0.013948497854077254	0.03540772532188841	0.27253218884120173
TCGA-49-AARO-01	LUNG	0.012195121951219513	0.04065040650406504	0.7384823848238482	0.013550135501355014	0.12059620596205962	0.005420054200542005	0.0	0.013550135501355014	0.04336043360433604	0.005420054200542005	0.006775067750677507
TCGA-49-AARQ-01	LUNG	0.04049493813273341	0.030371203599550055	0.6220472440944882	0.049493813273340834	0.1203599550056243	0.0	0.0359955005624297	0.003374578177727784	0.07424071991001124	0.01799775028121485	0.00562429696287964
TCGA-49-AARR-01	LUNG	0.0	0.0	0.0	0.0	0.3333333333333333	0.6666666666666666	0.0	0.0	0.0	0.0	0.0
TCGA-4B-A93V-01	LUNG	0.03508771929824561	0.04093567251461988	0.43859649122807015	0.04678362573099415	0.24561403508771928	0.0	0.07017543859649122	0.04093567251461988	0.023391812865497075	0.05847953216374269	0.0
TCGA-50-5044-01	LUNG	0.05847953216374269	0.04093567251461988	0.005847953216374269	0.22807017543859648	0.07602339181286549	0.023391812865497075	0.03508771929824561	0.005847953216374269	0.49122807017543857	0.03508771929824561	0.0
TCGA-50-5045-01	LUNG	0.0	0.04864864864864865	0.7324324324324324	0.02702702702702703	0.10270270270270271	0.0	0.013513513513513514	0.002702702702702703	0.04864864864864865	0.024324324324324326	0.0
